time,lon_gcj02,lat_gcj02,state,step,remaining_m,straight_m,drift_m
21:40:00.705,116.174692,39.726196,NAVIGATING,1,883.4,638.6,1.4
21:40:01.707,116.174694,39.726207,NAVIGATING,1,882.2,637.8,1.4
21:40:02.709,116.174695,39.726218,NAVIGATING,1,881.0,636.9,1.3
21:40:03.711,116.174696,39.726228,NAVIGATING,1,879.8,636.0,1.2
21:40:04.712,116.174697,39.726239,NAVIGATING,1,878.6,635.1,1.1
21:40:05.715,116.174698,39.726250,NAVIGATING,1,877.4,634.2,1.0
21:40:06.716,116.174698,39.726261,NAVIGATING,1,876.3,633.3,0.7
21:40:07.718,116.174699,39.726270,NAVIGATING,1,875.2,632.5,0.5
21:40:08.722,116.174699,39.726280,NAVIGATING,1,874.1,631.7,0.4
21:40:09.724,116.174699,39.726290,NAVIGATING,1,873.0,630.8,0.4
21:40:10.727,116.174699,39.726300,NAVIGATING,1,871.9,629.9,0.6
21:40:11.728,116.174698,39.726310,NAVIGATING,1,870.9,629.1,0.7
21:40:12.730,116.174697,39.726320,NAVIGATING,1,869.8,628.2,0.6
21:40:13.733,116.174697,39.726329,NAVIGATING,1,868.7,627.3,0.7
21:40:14.734,116.174696,39.726340,NAVIGATING,1,867.6,626.4,0.7
21:40:15.736,116.174694,39.726349,NAVIGATING,1,866.5,625.4,0.8
21:40:16.737,116.174693,39.726360,NAVIGATING,1,865.3,624.5,0.8
21:40:17.740,116.174691,39.726370,NAVIGATING,1,864.2,623.5,0.7
21:40:18.742,116.174690,39.726380,NAVIGATING,1,863.1,622.6,0.7
21:40:19.744,116.174688,39.726390,NAVIGATING,1,861.9,621.6,0.8
21:40:20.754,116.174686,39.726400,NAVIGATING,1,860.8,620.6,0.8
21:40:21.756,116.174684,39.726410,NAVIGATING,1,859.7,619.7,0.5
21:40:22.758,116.174683,39.726420,NAVIGATING,1,858.6,618.8,0.2
21:40:23.760,116.174683,39.726430,NAVIGATING,1,857.5,617.9,0.3
21:40:24.763,116.174682,39.726440,NAVIGATING,1,856.3,617.0,0.2
21:40:25.766,116.174682,39.726451,NAVIGATING,1,855.2,616.1,0.2
21:40:26.767,116.174681,39.726461,NAVIGATING,1,854.1,615.1,0.3
21:40:27.770,116.174681,39.726472,NAVIGATING,2,842.9,614.2,0.3
21:40:28.772,116.174680,39.726483,NAVIGATING,2,842.7,613.2,0.5
21:40:29.773,116.174678,39.726494,NAVIGATING,2,842.4,612.2,0.7
21:40:30.776,116.174675,39.726505,NAVIGATING,2,842.1,611.1,0.8
21:40:31.777,116.174672,39.726515,NAVIGATING,2,841.8,610.0,0.9
21:40:32.780,116.174669,39.726526,NAVIGATING,2,841.4,608.9,1.0
21:40:33.782,116.174669,39.726526,NAVIGATING,2,841.4,608.9,1.0
21:40:34.784,116.174669,39.726526,NAVIGATING,2,841.4,608.9,1.0
21:40:35.785,116.174669,39.726526,NAVIGATING,2,841.4,608.9,1.0
21:40:36.787,116.174669,39.726526,NAVIGATING,2,841.4,608.9,1.0
21:40:37.790,116.174669,39.726526,NAVIGATING,2,841.4,608.9,1.0
21:40:38.791,116.174661,39.726582,NAVIGATING,2,840.5,603.7,1.5
21:40:39.793,116.174659,39.726587,NAVIGATING,2,840.4,603.2,1.7
21:40:40.795,116.174657,39.726592,NAVIGATING,2,840.2,602.7,1.8
21:40:41.797,116.174657,39.726597,NAVIGATING,2,840.1,602.3,2.1
21:40:42.798,116.174657,39.726601,NAVIGATING,2,840.1,601.9,2.6
21:40:43.801,116.174656,39.726604,NAVIGATING,2,840.1,601.6,2.6
21:40:44.803,116.174655,39.726608,NAVIGATING,2,839.9,601.2,2.5
21:40:45.805,116.174653,39.726611,NAVIGATING,2,839.8,600.8,3.0
21:40:46.807,116.174651,39.726613,NAVIGATING,2,839.6,600.5,3.0
21:40:47.808,116.174649,39.726616,NAVIGATING,2,839.5,600.2,3.3
21:40:48.810,116.174646,39.726618,NAVIGATING,2,839.2,599.9,3.1
21:40:49.813,116.174642,39.726620,NAVIGATING,2,838.9,599.5,3.0
21:40:50.815,116.174637,39.726622,NAVIGATING,2,838.4,599.0,3.0
21:40:51.817,116.174630,39.726624,NAVIGATING,2,837.9,598.4,3.1
21:40:52.819,116.174623,39.726626,NAVIGATING,2,837.3,597.9,3.0
21:40:53.821,116.174615,39.726629,NAVIGATING,2,836.6,597.2,2.9
21:40:54.823,116.174606,39.726631,NAVIGATING,2,835.8,596.5,3.0
21:40:55.824,116.174596,39.726634,NAVIGATING,2,835.0,595.8,3.1
21:40:56.826,116.174586,39.726636,NAVIGATING,2,834.1,595.0,3.2
21:40:57.828,116.174574,39.726639,NAVIGATING,2,833.1,594.1,3.2
21:40:58.830,116.174562,39.726641,NAVIGATING,2,832.1,593.3,3.4
21:40:59.832,116.174549,39.726642,NAVIGATING,2,831.0,592.4,3.5
21:41:00.835,116.174536,39.726644,NAVIGATING,2,829.8,591.6,3.5
21:41:01.836,116.174522,39.726644,NAVIGATING,2,828.6,590.8,3.6
21:41:02.838,116.174507,39.726644,NAVIGATING,2,827.4,590.0,3.7
21:41:03.843,116.174492,39.726644,NAVIGATING,2,826.1,589.2,3.6
21:41:04.845,116.174477,39.726644,NAVIGATING,2,824.8,588.3,3.3
21:41:05.846,116.174461,39.726644,NAVIGATING,2,823.5,587.5,3.0
21:41:06.847,116.174446,39.726644,NAVIGATING,2,822.2,586.7,2.8
21:41:07.848,116.174431,39.726644,NAVIGATING,2,820.9,585.8,2.7
21:41:08.850,116.174415,39.726643,NAVIGATING,2,819.5,585.0,2.6
21:41:09.851,116.174399,39.726642,NAVIGATING,2,818.2,584.2,2.5
21:41:10.853,116.174383,39.726642,NAVIGATING,2,816.8,583.4,2.3
21:41:11.855,116.174367,39.726642,NAVIGATING,2,815.4,582.6,2.1
21:41:12.856,116.174351,39.726641,NAVIGATING,2,814.1,581.8,2.0
21:41:13.860,116.174335,39.726641,NAVIGATING,2,812.6,580.9,1.8
21:41:14.863,116.174319,39.726641,NAVIGATING,2,811.3,580.0,1.5
21:41:15.866,116.174304,39.726641,NAVIGATING,2,810.0,579.2,1.3
21:41:16.867,116.174287,39.726641,NAVIGATING,2,808.6,578.4,1.1
21:41:17.869,116.174272,39.726640,NAVIGATING,2,807.3,577.7,1.1
21:41:18.871,116.174257,39.726639,NAVIGATING,2,806.0,576.9,1.1
21:41:19.873,116.174242,39.726638,NAVIGATING,2,804.7,576.3,1.2
21:41:20.876,116.174227,39.726636,NAVIGATING,2,803.4,575.6,1.1
21:41:21.878,116.174213,39.726636,NAVIGATING,2,802.2,574.9,0.9
21:41:22.879,116.174199,39.726635,NAVIGATING,2,801.0,574.2,0.5
21:41:23.881,116.174183,39.726635,NAVIGATING,2,799.7,573.4,0.2
21:41:24.883,116.174171,39.726635,NAVIGATING,2,798.6,572.7,0.1
21:41:25.885,116.174157,39.726635,NAVIGATING,2,797.4,572.0,0.3
21:41:26.887,116.174144,39.726635,NAVIGATING,2,796.3,571.3,0.5
21:41:27.889,116.174131,39.726635,NAVIGATING,2,795.2,570.7,0.5
21:41:28.891,116.174119,39.726635,NAVIGATING,2,794.1,570.0,0.6
21:41:29.893,116.174107,39.726636,NAVIGATING,2,793.2,569.4,0.6
21:41:30.894,116.174094,39.726636,NAVIGATING,2,792.1,568.6,0.7
21:41:31.896,116.174082,39.726637,NAVIGATING,2,791.1,568.0,0.6
21:41:32.898,116.174070,39.726637,NAVIGATING,2,790.0,567.3,0.5
21:41:33.900,116.174057,39.726637,NAVIGATING,2,788.9,566.6,0.3
21:41:34.902,116.174045,39.726637,NAVIGATING,2,787.8,566.0,0.1
21:41:35.905,116.174032,39.726637,NAVIGATING,2,786.7,565.4,0.2
21:41:36.906,116.174019,39.726637,NAVIGATING,2,785.6,564.7,0.3
21:41:37.908,116.174006,39.726637,NAVIGATING,2,784.5,564.1,0.2
21:41:38.910,116.173993,39.726637,NAVIGATING,2,783.4,563.4,0.1
21:41:39.912,116.173980,39.726637,NAVIGATING,2,782.3,562.7,0.2
21:41:40.914,116.173968,39.726638,NAVIGATING,2,781.3,562.1,0.2
21:41:41.915,116.173955,39.726638,NAVIGATING,2,780.1,561.3,0.3
21:41:42.917,116.173943,39.726639,NAVIGATING,2,779.1,560.7,0.3
21:41:43.919,116.173930,39.726639,NAVIGATING,2,778.0,560.0,0.3
21:41:44.921,116.173917,39.726640,NAVIGATING,2,777.0,559.3,0.1
21:41:45.925,116.173904,39.726640,NAVIGATING,2,775.8,558.6,0.2
21:41:46.926,116.173891,39.726641,NAVIGATING,2,774.7,557.9,0.1
21:41:47.929,116.173879,39.726641,NAVIGATING,2,773.7,557.3,0.1
21:41:48.930,116.173866,39.726641,NAVIGATING,2,772.6,556.6,0.1
21:41:49.932,116.173853,39.726642,NAVIGATING,2,771.4,555.9,0.1
21:41:50.935,116.173840,39.726641,NAVIGATING,2,770.3,555.3,0.3
21:41:51.936,116.173826,39.726642,NAVIGATING,2,769.2,554.6,0.2
21:41:52.940,116.173813,39.726642,NAVIGATING,2,768.0,553.9,0.3
21:41:53.942,116.173800,39.726642,NAVIGATING,2,766.9,553.3,0.4
21:41:54.944,116.173786,39.726642,NAVIGATING,2,765.7,552.6,0.5
21:41:55.946,116.173771,39.726641,NAVIGATING,2,764.5,551.9,0.5
21:41:56.948,116.173758,39.726641,NAVIGATING,2,763.3,551.3,0.6
21:41:57.949,116.173743,39.726640,NAVIGATING,2,762.0,550.6,0.6
21:41:58.952,116.173729,39.726640,NAVIGATING,2,760.9,550.0,0.6
21:41:59.953,116.173714,39.726639,NAVIGATING,2,759.6,549.4,0.6
21:42:00.956,116.173700,39.726639,NAVIGATING,2,758.4,548.7,0.5
21:42:01.958,116.173685,39.726638,NAVIGATING,2,757.1,548.0,0.6
21:42:02.985,116.173671,39.726638,NAVIGATING,2,755.9,547.4,0.6
21:42:03.987,116.173656,39.726637,NAVIGATING,2,754.6,546.7,0.7
21:42:04.989,116.173641,39.726637,NAVIGATING,2,753.4,546.0,0.5
21:42:05.991,116.173626,39.726638,NAVIGATING,2,752.1,545.3,0.5
21:42:06.993,116.173611,39.726638,NAVIGATING,2,750.8,544.5,0.6
21:42:07.995,116.173596,39.726638,NAVIGATING,2,749.5,543.8,0.6
21:42:08.998,116.173580,39.726639,NAVIGATING,2,748.2,543.0,0.6
21:42:10.002,116.173565,39.726639,NAVIGATING,2,746.8,542.2,0.6
21:42:11.004,116.173549,39.726640,NAVIGATING,2,745.5,541.4,1.0
21:42:12.006,116.173533,39.726642,NAVIGATING,2,744.2,540.5,1.2
21:42:13.008,116.173518,39.726643,NAVIGATING,2,742.9,539.6,1.0
21:42:14.010,116.173502,39.726645,NAVIGATING,2,741.6,538.7,1.3
21:42:15.013,116.173486,39.726648,NAVIGATING,2,740.2,537.7,1.3
21:42:16.014,116.173470,39.726650,NAVIGATING,2,738.8,536.8,1.1
21:42:17.016,116.173455,39.726652,NAVIGATING,2,737.6,535.9,1.0
21:42:18.020,116.173440,39.726655,NAVIGATING,2,736.3,535.0,0.9
21:42:19.023,116.173425,39.726656,NAVIGATING,2,735.1,534.1,0.5
21:42:20.024,116.173410,39.726657,NAVIGATING,2,733.9,533.3,0.2
21:42:21.027,116.173395,39.726658,NAVIGATING,2,732.6,532.6,0.0
21:42:22.028,116.173380,39.726659,NAVIGATING,2,731.3,531.8,0.1
21:42:23.031,116.173365,39.726660,NAVIGATING,2,730.1,531.1,0.2
21:42:24.033,116.173350,39.726661,NAVIGATING,2,728.8,530.3,0.2
21:42:25.037,116.173335,39.726661,NAVIGATING,2,727.5,529.6,0.2
21:42:26.039,116.173320,39.726662,NAVIGATING,2,726.3,528.9,0.2
21:42:27.041,116.173305,39.726662,NAVIGATING,2,725.1,528.2,0.3
21:42:28.044,116.173290,39.726662,NAVIGATING,2,723.8,527.5,0.4
21:42:29.046,116.173277,39.726662,NAVIGATING,2,722.6,526.9,0.5
21:42:30.049,116.173262,39.726662,NAVIGATING,2,721.4,526.3,0.5
21:42:31.050,116.173248,39.726662,NAVIGATING,2,720.2,525.7,0.7
21:42:32.052,116.173234,39.726661,NAVIGATING,2,719.1,525.1,0.7
21:42:33.054,116.173220,39.726661,NAVIGATING,2,717.9,524.5,0.7
21:42:34.056,116.173206,39.726660,NAVIGATING,2,716.7,524.0,0.7
21:42:35.058,116.173193,39.726660,NAVIGATING,2,715.6,523.4,0.5
21:42:36.059,116.173179,39.726660,NAVIGATING,2,714.4,522.8,0.4
21:42:37.061,116.173166,39.726661,NAVIGATING,2,713.3,522.2,0.2
21:42:38.064,116.173151,39.726661,NAVIGATING,2,712.1,521.5,0.4
21:42:39.066,116.173139,39.726660,NAVIGATING,2,711.1,521.0,0.6
21:42:40.067,116.173125,39.726660,NAVIGATING,2,710.0,520.5,0.6
21:42:41.069,116.173112,39.726660,NAVIGATING,2,708.9,519.9,0.5
21:42:42.071,116.173100,39.726660,NAVIGATING,2,707.9,519.4,0.4
21:42:43.072,116.173086,39.726660,NAVIGATING,2,706.7,518.8,0.5
21:42:44.074,116.173073,39.726660,NAVIGATING,2,705.8,518.2,0.2
21:42:45.077,116.173059,39.726661,NAVIGATING,2,704.6,517.6,0.2
21:42:46.079,116.173045,39.726662,NAVIGATING,2,703.6,516.9,0.4
21:42:47.080,116.173032,39.726663,NAVIGATING,3,683.6,516.3,0.5
21:42:48.082,116.173019,39.726664,NAVIGATING,3,683.3,515.6,0.6
21:42:49.084,116.173007,39.726666,NAVIGATING,3,683.1,515.0,0.8
21:42:50.086,116.172994,39.726667,NAVIGATING,3,682.9,514.3,0.9
21:42:51.088,116.172982,39.726670,NAVIGATING,3,682.5,513.5,1.1
21:42:52.090,116.172971,39.726672,NAVIGATING,3,682.2,512.8,1.3
21:42:53.092,116.172960,39.726676,NAVIGATING,3,681.8,512.0,1.7
21:42:54.095,116.172949,39.726681,NAVIGATING,3,681.2,511.1,2.1
21:42:55.098,116.172939,39.726685,NAVIGATING,3,680.6,510.2,2.5
21:42:56.101,116.172931,39.726691,NAVIGATING,3,680.0,509.3,2.8
21:42:57.102,116.172924,39.726697,NAVIGATING,3,679.3,508.5,3.1
21:42:58.104,116.172918,39.726704,NAVIGATING,3,678.5,507.5,3.5
21:42:59.106,116.172913,39.726712,NAVIGATING,3,677.7,506.6,3.9
21:43:00.108,116.172909,39.726720,NAVIGATING,3,676.7,505.6,4.3
21:43:01.110,116.172906,39.726730,NAVIGATING,3,675.6,504.5,4.5
21:43:02.112,116.172904,39.726740,NAVIGATING,3,674.5,503.5,4.6
21:43:03.113,116.172903,39.726750,NAVIGATING,3,673.4,502.5,4.7
21:43:04.115,116.172902,39.726761,NAVIGATING,3,672.2,501.3,4.7
21:43:05.117,116.172902,39.726772,NAVIGATING,3,671.0,500.3,4.6
21:43:06.118,116.172903,39.726783,NAVIGATING,3,669.7,499.2,4.6
21:43:07.120,116.172903,39.726795,NAVIGATING,3,668.4,498.1,4.4
21:43:08.121,116.172904,39.726807,NAVIGATING,3,667.1,496.9,4.2
21:43:09.122,116.172905,39.726819,NAVIGATING,3,665.8,495.8,4.0
21:43:10.124,116.172907,39.726830,NAVIGATING,3,664.5,494.8,3.8
21:43:11.126,116.172909,39.726842,NAVIGATING,3,663.2,493.7,3.5
21:43:12.127,116.172911,39.726853,NAVIGATING,3,661.9,492.7,3.2
21:43:13.129,116.172913,39.726865,NAVIGATING,3,660.6,491.7,3.0
21:43:14.130,116.172915,39.726878,NAVIGATING,3,659.2,490.5,2.7
21:43:15.132,116.172916,39.726889,NAVIGATING,3,657.9,489.5,2.4
21:43:16.134,116.172918,39.726901,NAVIGATING,3,656.7,488.4,2.2
21:43:17.136,116.172920,39.726913,NAVIGATING,3,655.3,487.4,2.0
21:43:18.138,116.172922,39.726924,NAVIGATING,3,654.0,486.3,1.8
21:43:19.139,116.172924,39.726936,NAVIGATING,3,652.8,485.3,1.6
21:43:20.140,116.172926,39.726947,NAVIGATING,3,651.6,484.4,1.5
21:43:21.141,116.172927,39.726958,NAVIGATING,3,650.3,483.4,1.3
21:43:22.143,116.172929,39.726969,NAVIGATING,3,649.1,482.4,1.1
21:43:23.144,116.172930,39.726980,NAVIGATING,3,647.9,481.4,0.9
21:43:24.146,116.172932,39.726991,NAVIGATING,3,646.7,480.4,0.8
21:43:25.148,116.172933,39.727002,NAVIGATING,3,645.4,479.4,0.7
21:43:26.149,116.172934,39.727013,NAVIGATING,3,644.3,478.4,0.6
21:43:27.150,116.172936,39.727023,NAVIGATING,3,643.1,477.5,0.5
21:43:28.152,116.172937,39.727034,NAVIGATING,3,641.9,476.4,0.4
21:43:29.153,116.172937,39.727045,NAVIGATING,3,640.7,475.5,0.4
21:43:30.155,116.172938,39.727056,NAVIGATING,3,639.5,474.4,0.4
21:43:31.157,116.172939,39.727067,NAVIGATING,3,638.2,473.4,0.4
21:43:32.159,116.172939,39.727079,NAVIGATING,3,636.9,472.3,0.5
21:43:33.160,116.172939,39.727090,NAVIGATING,3,635.7,471.3,0.5
21:43:34.162,116.172940,39.727102,NAVIGATING,3,634.4,470.1,0.4
21:43:35.163,116.172940,39.727113,NAVIGATING,3,633.1,469.1,0.4
21:43:36.165,116.172940,39.727124,NAVIGATING,3,631.9,468.0,0.3
21:43:37.167,116.172939,39.727135,NAVIGATING,3,630.7,467.0,0.4
21:43:38.169,116.172938,39.727146,NAVIGATING,3,629.5,465.9,0.6
21:43:39.170,116.172937,39.727157,NAVIGATING,3,628.2,464.8,0.6
21:43:40.172,116.172936,39.727168,NAVIGATING,3,627.0,463.7,0.6
21:43:41.174,116.172935,39.727179,NAVIGATING,3,625.8,462.6,0.5
21:43:42.176,116.172934,39.727190,NAVIGATING,3,624.6,461.5,0.5
21:43:43.178,116.172933,39.727202,NAVIGATING,3,623.2,460.3,0.5
21:43:44.180,116.172932,39.727213,NAVIGATING,3,622.0,459.2,0.5
21:43:45.182,116.172931,39.727224,NAVIGATING,3,620.8,458.2,0.3
21:43:46.183,116.172930,39.727235,NAVIGATING,3,619.6,457.2,0.1
21:43:47.185,116.172929,39.727246,NAVIGATING,3,618.4,456.1,0.2
21:43:48.187,116.172928,39.727256,NAVIGATING,3,617.2,455.1,0.3
21:43:49.189,116.172927,39.727266,NAVIGATING,3,616.1,454.1,0.4
21:43:50.191,116.172927,39.727277,NAVIGATING,3,614.9,453.0,0.3
21:43:51.192,116.172927,39.727288,NAVIGATING,3,613.7,452.0,0.2
21:43:52.194,116.172927,39.727298,NAVIGATING,3,612.6,451.1,0.2
21:43:53.196,116.172927,39.727308,NAVIGATING,3,611.4,450.1,0.4
21:43:54.197,116.172927,39.727318,NAVIGATING,3,610.3,449.2,0.4
21:43:55.198,116.172927,39.727329,NAVIGATING,3,609.1,448.2,0.3
21:43:56.200,116.172927,39.727339,NAVIGATING,3,608.0,447.3,0.3
21:43:57.201,116.172926,39.727348,NAVIGATING,3,606.9,446.3,0.5
21:43:58.203,116.172925,39.727358,NAVIGATING,3,605.9,445.4,0.4
21:43:59.205,116.172924,39.727368,NAVIGATING,3,604.8,444.4,0.4
21:44:00.207,116.172923,39.727378,NAVIGATING,3,603.7,443.5,0.4
21:44:01.208,116.172923,39.727388,NAVIGATING,3,602.5,442.5,0.3
21:44:02.210,116.172922,39.727398,NAVIGATING,3,601.4,441.6,0.4
21:44:03.211,116.172921,39.727408,NAVIGATING,3,600.3,440.6,0.4
21:44:04.213,116.172921,39.727417,NAVIGATING,3,599.3,439.7,0.3
21:44:05.215,116.172921,39.727426,NAVIGATING,3,598.3,438.8,0.3
21:44:06.217,116.172920,39.727436,NAVIGATING,3,597.1,437.9,0.4
21:44:07.218,116.172920,39.727446,NAVIGATING,3,596.0,437.0,0.2
21:44:08.220,116.172920,39.727457,NAVIGATING,3,594.9,436.0,0.2
21:44:09.222,116.172920,39.727466,NAVIGATING,3,593.8,435.1,0.5
21:44:10.223,116.172921,39.727479,NAVIGATING,3,592.5,434.0,0.7
21:44:11.226,116.172922,39.727489,NAVIGATING,3,591.4,433.2,0.8
21:44:12.227,116.172924,39.727499,NAVIGATING,3,590.2,432.3,0.7
21:44:13.229,116.172925,39.727510,NAVIGATING,3,589.0,431.4,0.7
21:44:14.231,116.172926,39.727520,NAVIGATING,3,587.8,430.4,0.8
21:44:15.234,116.172927,39.727531,NAVIGATING,3,586.6,429.5,1.0
21:44:16.235,116.172929,39.727543,NAVIGATING,3,585.3,428.4,1.0
21:44:17.237,116.172930,39.727556,NAVIGATING,3,583.9,427.4,1.0
21:44:18.238,116.172931,39.727567,NAVIGATING,3,582.6,426.4,1.2
21:44:19.240,116.172933,39.727580,NAVIGATING,3,581.3,425.3,1.1
21:44:20.242,116.172934,39.727592,NAVIGATING,3,579.9,424.3,1.0
21:44:21.243,116.172936,39.727605,NAVIGATING,3,578.5,423.2,0.8
21:44:22.245,116.172937,39.727616,NAVIGATING,3,577.3,422.3,0.6
21:44:23.247,116.172938,39.727628,NAVIGATING,3,576.0,421.2,0.4
21:44:24.249,116.172939,39.727639,NAVIGATING,3,574.7,420.2,0.3
21:44:25.252,116.172939,39.727651,NAVIGATING,3,573.4,419.2,0.2
21:44:26.255,116.172939,39.727662,NAVIGATING,3,572.2,418.2,0.2
21:44:27.256,116.172940,39.727673,NAVIGATING,3,571.0,417.2,0.2
21:44:28.258,116.172940,39.727685,NAVIGATING,3,569.6,416.2,0.1
21:44:29.260,116.172940,39.727696,NAVIGATING,3,568.4,415.2,0.2
21:44:30.262,116.172941,39.727708,NAVIGATING,3,567.0,414.1,0.2
21:44:31.264,116.172940,39.727719,NAVIGATING,3,565.9,413.1,0.4
21:44:32.267,116.172940,39.727731,NAVIGATING,3,564.5,412.0,0.3
21:44:33.269,116.172940,39.727741,NAVIGATING,3,563.4,411.1,0.3
21:44:34.271,116.172940,39.727753,NAVIGATING,3,562.1,410.1,0.3
21:44:35.273,116.172940,39.727763,NAVIGATING,3,561.0,409.2,0.2
21:44:36.275,116.172940,39.727775,NAVIGATING,3,559.7,408.1,0.3
21:44:37.281,116.172939,39.727786,NAVIGATING,3,558.5,407.2,0.1
21:44:38.283,116.172940,39.727797,NAVIGATING,3,557.2,406.1,0.1
21:44:39.285,116.172940,39.727807,NAVIGATING,3,556.1,405.2,0.1
21:44:40.287,116.172940,39.727819,NAVIGATING,3,554.8,404.2,0.0
21:44:41.289,116.172941,39.727829,NAVIGATING,3,553.6,403.3,0.1
21:44:42.291,116.172941,39.727840,NAVIGATING,3,552.4,402.4,0.2
21:44:43.296,116.172942,39.727851,NAVIGATING,3,551.2,401.5,0.2
21:44:44.299,116.172943,39.727862,NAVIGATING,3,550.0,400.5,0.2
21:44:45.301,116.172943,39.727874,NAVIGATING,3,548.7,399.5,0.1
21:44:46.305,116.172944,39.727884,NAVIGATING,3,547.6,398.6,0.1
21:44:47.307,116.172944,39.727896,NAVIGATING,3,546.2,397.6,0.1
21:44:48.310,116.172945,39.727907,NAVIGATING,3,545.1,396.8,0.3
21:44:49.312,116.172946,39.727919,NAVIGATING,3,543.8,395.8,0.4
21:44:50.314,116.172947,39.727930,NAVIGATING,3,542.5,394.8,0.4
21:44:51.317,116.172948,39.727941,NAVIGATING,3,541.3,393.9,0.3
21:44:52.318,116.172948,39.727953,NAVIGATING,3,540.0,392.9,0.2
21:44:53.320,116.172949,39.727964,NAVIGATING,3,538.8,392.0,0.3
21:44:54.322,116.172949,39.727976,NAVIGATING,3,537.5,390.9,0.3
