time,lon_gcj02,lat_gcj02,state,step,remaining_m,straight_m,drift_m
21:28:18.001,116.173906,39.725861,NAVIGATING,,48.9,48.9,0.5
21:28:19.003,116.173906,39.725862,NAVIGATING,,48.7,48.7,0.4
21:28:20.005,116.173905,39.725863,NAVIGATING,,48.6,48.6,0.4
21:28:21.006,116.173905,39.725864,NAVIGATING,,48.5,48.5,0.3
21:28:22.008,116.173904,39.725865,NAVIGATING,,48.4,48.4,0.3
21:28:23.010,116.173904,39.725866,NAVIGATING,,48.3,48.3,0.3
21:28:24.012,116.173903,39.725867,NAVIGATING,,48.1,48.1,0.3
21:28:25.013,116.173903,39.725868,NAVIGATING,,48.0,48.0,0.3
21:28:26.015,116.173902,39.725869,NAVIGATING,,47.9,47.9,0.3
21:28:27.018,116.173901,39.725870,NAVIGATING,,47.8,47.8,0.3
21:28:28.019,116.173901,39.725871,NAVIGATING,,47.7,47.7,0.3
21:28:29.021,116.173900,39.725871,NAVIGATING,,47.6,47.6,0.2
21:28:30.023,116.173899,39.725872,NAVIGATING,,47.5,47.5,0.2
21:28:31.024,116.173898,39.725873,NAVIGATING,,47.5,47.5,0.2
21:28:32.027,116.173898,39.725873,NAVIGATING,,47.4,47.4,0.2
21:28:33.029,116.173897,39.725874,NAVIGATING,,47.3,47.3,0.2
21:28:34.031,116.173897,39.725874,NAVIGATING,,47.3,47.3,0.2
21:28:35.033,116.173896,39.725875,NAVIGATING,,47.2,47.2,0.2
21:28:36.040,116.173895,39.725875,NAVIGATING,,47.2,47.2,0.2
21:28:37.042,116.173895,39.725875,NAVIGATING,,47.1,47.1,0.2
21:28:38.045,116.173894,39.725876,NAVIGATING,,47.1,47.1,0.2
21:28:39.046,116.173894,39.725876,NAVIGATING,,47.0,47.0,0.2
21:28:40.048,116.173893,39.725876,NAVIGATING,,47.0,47.0,0.2
21:28:41.051,116.173893,39.725876,NAVIGATING,,47.0,47.0,0.3
21:28:42.052,116.173892,39.725876,NAVIGATING,,47.0,47.0,0.3
21:28:43.054,116.173892,39.725876,NAVIGATING,,47.0,47.0,0.4
21:28:44.056,116.173892,39.725876,NAVIGATING,,47.0,47.0,0.4
21:28:45.058,116.173892,39.725875,NAVIGATING,,47.0,47.0,0.4
21:28:46.060,116.173891,39.725875,NAVIGATING,,47.1,47.1,0.4
21:28:47.063,116.173891,39.725874,NAVIGATING,,47.1,47.1,0.4
21:28:48.065,116.173891,39.725874,NAVIGATING,,47.2,47.2,0.4
21:28:49.066,116.173891,39.725873,NAVIGATING,,47.2,47.2,0.4
21:28:50.069,116.173890,39.725873,NAVIGATING,,47.3,47.3,0.4
21:28:51.071,116.173890,39.725872,NAVIGATING,,47.3,47.3,0.3
21:28:52.074,116.173890,39.725872,NAVIGATING,,47.4,47.4,0.3
21:28:53.076,116.173890,39.725871,NAVIGATING,,47.4,47.4,0.2
21:28:54.079,116.173889,39.725871,NAVIGATING,,47.5,47.5,0.2
21:28:55.080,116.173889,39.725871,NAVIGATING,,47.5,47.5,0.2
21:28:56.082,116.173889,39.725870,NAVIGATING,,47.5,47.5,0.2
21:28:57.085,116.173888,39.725870,NAVIGATING,,47.6,47.6,0.1
21:28:58.087,116.173888,39.725869,NAVIGATING,,47.6,47.6,0.1
21:28:59.088,116.173888,39.725869,NAVIGATING,,47.6,47.6,0.1
21:29:00.091,116.173888,39.725869,NAVIGATING,,47.6,47.6,0.1
21:29:01.092,116.173888,39.725869,NAVIGATING,,47.7,47.7,0.1
21:29:02.095,116.173888,39.725869,NAVIGATING,,47.7,47.7,0.2
21:29:03.097,116.173888,39.725869,NAVIGATING,,47.7,47.7,0.2
21:29:04.101,116.173888,39.725868,NAVIGATING,,47.7,47.7,0.1
21:29:05.103,116.173888,39.725868,NAVIGATING,,47.7,47.7,0.1
21:29:06.104,116.173888,39.725868,NAVIGATING,,47.8,47.8,0.1
21:29:07.106,116.173889,39.725868,NAVIGATING,,47.8,47.8,0.1
21:29:08.108,116.173889,39.725868,NAVIGATING,,47.8,47.8,0.1
21:29:09.109,116.173889,39.725868,NAVIGATING,,47.8,47.8,0.1
21:29:10.112,116.173889,39.725868,NAVIGATING,,47.8,47.8,0.1
21:29:11.113,116.173889,39.725868,NAVIGATING,,47.8,47.8,0.2
21:29:12.116,116.173890,39.725868,NAVIGATING,,47.8,47.8,0.1
21:29:13.117,116.173890,39.725867,NAVIGATING,,47.9,47.9,0.2
21:29:14.119,116.173890,39.725867,NAVIGATING,,47.9,47.9,0.2
21:29:15.121,116.173891,39.725867,NAVIGATING,,47.9,47.9,0.2
21:29:16.123,116.173891,39.725866,NAVIGATING,,48.0,48.0,0.2
21:29:17.126,116.173891,39.725866,NAVIGATING,,48.0,48.0,0.1
21:29:18.127,116.173891,39.725866,NAVIGATING,,48.1,48.1,0.1
21:29:19.129,116.173892,39.725865,NAVIGATING,,48.1,48.1,0.1
21:29:20.132,116.173892,39.725865,NAVIGATING,,48.2,48.2,0.1
21:29:21.134,116.173892,39.725864,NAVIGATING,,48.2,48.2,0.1
21:29:22.136,116.173892,39.725864,NAVIGATING,,48.3,48.3,0.1
21:29:23.137,116.173893,39.725864,NAVIGATING,,48.3,48.3,0.1
21:29:24.139,116.173893,39.725863,NAVIGATING,,48.4,48.4,0.1
21:29:25.141,116.173893,39.725863,NAVIGATING,,48.4,48.4,0.1
21:29:26.143,116.173893,39.725862,NAVIGATING,,48.5,48.5,0.1
21:29:27.145,116.173893,39.725862,NAVIGATING,,48.5,48.5,0.1
21:29:28.146,116.173893,39.725861,NAVIGATING,,48.6,48.6,0.1
21:29:29.149,116.173893,39.725861,NAVIGATING,,48.6,48.6,0.1
21:29:30.151,116.173893,39.725860,NAVIGATING,,48.7,48.7,0.0
21:29:31.153,116.173894,39.725860,NAVIGATING,,48.7,48.7,0.1
21:29:32.155,116.173894,39.725860,NAVIGATING,,48.7,48.7,0.1
21:29:33.157,116.173894,39.725860,NAVIGATING,,48.8,48.8,0.1
21:29:34.158,116.173894,39.725859,NAVIGATING,,48.8,48.8,0.1
21:29:35.161,116.173894,39.725859,NAVIGATING,,48.8,48.8,0.1
21:29:36.163,116.173893,39.725859,NAVIGATING,,48.8,48.8,0.2
21:29:37.165,116.173894,39.725859,NAVIGATING,,48.8,48.8,0.2
21:29:38.167,116.173893,39.725859,NAVIGATING,,48.8,48.8,0.2
21:29:39.168,116.173893,39.725860,NAVIGATING,,48.8,48.8,0.3
21:29:40.171,116.173893,39.725860,NAVIGATING,,48.7,48.7,0.4
21:29:41.174,116.173893,39.725861,NAVIGATING,,48.7,48.7,0.4
21:29:42.176,116.173893,39.725861,NAVIGATING,,48.6,48.6,0.4
21:29:43.178,116.173893,39.725862,NAVIGATING,,48.5,48.5,0.4
21:29:44.181,116.173892,39.725862,NAVIGATING,,48.4,48.4,0.4
21:29:45.182,116.173892,39.725863,NAVIGATING,,48.4,48.4,0.3
21:29:46.184,116.173892,39.725864,NAVIGATING,,48.3,48.3,0.3
21:29:47.186,116.173891,39.725864,NAVIGATING,,48.2,48.2,0.3
21:29:48.189,116.173891,39.725865,NAVIGATING,,48.2,48.2,0.2
21:29:49.191,116.173891,39.725865,NAVIGATING,,48.1,48.1,0.2
21:29:50.193,116.173891,39.725866,NAVIGATING,,48.1,48.1,0.2
21:29:51.195,116.173890,39.725866,NAVIGATING,,48.0,48.0,0.2
21:29:52.199,116.173890,39.725867,NAVIGATING,,47.9,47.9,0.2
21:29:53.201,116.173890,39.725868,NAVIGATING,,47.8,47.8,0.3
21:29:54.203,116.173890,39.725868,NAVIGATING,,47.8,47.8,0.3
21:29:55.206,116.173890,39.725869,NAVIGATING,,47.7,47.7,0.2
21:29:56.209,116.173890,39.725870,NAVIGATING,,47.6,47.6,0.2
21:29:57.212,116.173890,39.725870,NAVIGATING,,47.5,47.5,0.1
21:29:58.214,116.173890,39.725871,NAVIGATING,,47.5,47.5,0.1
21:29:59.216,116.173890,39.725872,NAVIGATING,,47.4,47.4,0.1
21:30:00.218,116.173891,39.725872,NAVIGATING,,47.3,47.3,0.2
21:30:01.220,116.173891,39.725873,NAVIGATING,,47.3,47.3,0.2
21:30:02.222,116.173891,39.725874,NAVIGATING,,47.2,47.2,0.2
21:30:03.224,116.173891,39.725875,NAVIGATING,,47.1,47.1,0.2
21:30:04.226,116.173891,39.725876,NAVIGATING,,47.0,47.0,0.2
21:30:05.229,116.173891,39.725877,NAVIGATING,,46.9,46.9,0.2
21:30:06.230,116.173891,39.725877,NAVIGATING,,46.8,46.8,0.2
21:30:07.233,116.173891,39.725878,NAVIGATING,,46.7,46.7,0.1
21:30:08.235,116.173891,39.725879,NAVIGATING,,46.6,46.6,0.1
21:30:09.237,116.173890,39.725880,NAVIGATING,,46.5,46.5,0.1
21:30:10.242,116.173890,39.725881,NAVIGATING,,46.4,46.4,0.1
21:30:11.244,116.173890,39.725881,NAVIGATING,,46.3,46.3,0.1
21:30:12.245,116.173889,39.725882,NAVIGATING,,46.2,46.2,0.1
21:30:13.246,116.173889,39.725883,NAVIGATING,,46.1,46.1,0.1
21:30:14.248,116.173889,39.725884,NAVIGATING,,46.0,46.0,0.1
21:30:15.250,116.173888,39.725885,NAVIGATING,,45.9,45.9,0.1
21:30:16.252,116.173888,39.725886,NAVIGATING,,45.8,45.8,0.1
21:30:17.254,116.173888,39.725887,NAVIGATING,,45.7,45.7,0.1
21:30:18.256,116.173888,39.725888,NAVIGATING,,45.6,45.6,0.2
21:30:19.258,116.173887,39.725889,NAVIGATING,,45.5,45.5,0.2
21:30:20.260,116.173887,39.725890,NAVIGATING,,45.4,45.4,0.1
21:30:21.262,116.173887,39.725891,NAVIGATING,,45.2,45.2,0.1
21:30:22.264,116.173886,39.725892,NAVIGATING,,45.1,45.1,0.1
21:30:23.266,116.173886,39.725893,NAVIGATING,,45.1,45.1,0.1
21:30:24.268,116.173886,39.725893,NAVIGATING,,45.0,45.0,0.1
21:30:25.270,116.173885,39.725894,NAVIGATING,,44.9,44.9,0.1
21:30:26.271,116.173885,39.725894,NAVIGATING,,44.8,44.8,0.2
21:30:27.273,116.173884,39.725895,NAVIGATING,,44.8,44.8,0.2
21:30:28.275,116.173884,39.725895,NAVIGATING,,44.7,44.7,0.2
21:30:29.278,116.173884,39.725896,NAVIGATING,,44.7,44.7,0.3
21:30:30.280,116.173884,39.725896,NAVIGATING,,44.6,44.6,0.4
21:30:31.282,116.173883,39.725896,NAVIGATING,,44.6,44.6,0.4
21:30:32.283,116.173883,39.725896,NAVIGATING,,44.6,44.6,0.4
21:30:33.285,116.173883,39.725896,NAVIGATING,,44.7,44.7,0.4
21:30:34.287,116.173883,39.725896,NAVIGATING,,44.7,44.7,0.4
21:30:35.290,116.173883,39.725895,NAVIGATING,,44.7,44.7,0.3
21:30:36.293,116.173882,39.725895,NAVIGATING,,44.7,44.7,0.3
21:30:37.295,116.173882,39.725895,NAVIGATING,,44.7,44.7,0.2
21:30:38.297,116.173882,39.725895,NAVIGATING,,44.7,44.7,0.2
21:30:39.300,116.173882,39.725895,NAVIGATING,,44.7,44.7,0.2
21:30:40.303,116.173882,39.725895,NAVIGATING,,44.7,44.7,0.2
21:30:41.306,116.173882,39.725895,NAVIGATING,,44.7,44.7,0.3
21:30:42.309,116.173882,39.725895,NAVIGATING,,44.7,44.7,0.3
21:30:43.310,116.173882,39.725894,NAVIGATING,,44.8,44.8,0.4
21:30:44.312,116.173882,39.725894,NAVIGATING,,44.8,44.8,0.4
21:30:45.313,116.173882,39.725893,NAVIGATING,,44.9,44.9,0.4
21:30:46.315,116.173882,39.725893,NAVIGATING,,45.0,45.0,0.4
21:30:47.317,116.173882,39.725892,NAVIGATING,,45.1,45.1,0.5
21:30:48.319,116.173882,39.725891,NAVIGATING,,45.1,45.1,0.4
21:30:49.321,116.173882,39.725890,NAVIGATING,,45.2,45.2,0.4
21:30:50.323,116.173883,39.725890,NAVIGATING,,45.3,45.3,0.3
21:30:51.326,116.173883,39.725889,NAVIGATING,,45.4,45.4,0.2
21:30:52.327,116.173883,39.725889,NAVIGATING,,45.4,45.4,0.1
21:30:53.329,116.173883,39.725888,NAVIGATING,,45.5,45.5,0.1
21:30:54.332,116.173883,39.725888,NAVIGATING,,45.5,45.5,0.2
21:30:55.334,116.173883,39.725887,NAVIGATING,,45.6,45.6,0.1
21:30:56.337,116.173883,39.725887,NAVIGATING,,45.6,45.6,0.1
21:30:57.339,116.173883,39.725887,NAVIGATING,,45.6,45.6,0.1
21:30:58.342,116.173883,39.725887,NAVIGATING,,45.6,45.6,0.3
21:30:59.347,116.173883,39.725887,NAVIGATING,,45.6,45.6,0.4
21:31:00.349,116.173883,39.725888,NAVIGATING,,45.5,45.5,0.4
21:31:01.351,116.173882,39.725888,NAVIGATING,,45.5,45.5,0.4
21:31:02.353,116.173882,39.725889,NAVIGATING,,45.4,45.4,0.4
21:31:03.381,116.173882,39.725889,NAVIGATING,,45.4,45.4,0.4
21:31:04.384,116.173881,39.725889,NAVIGATING,,45.3,45.3,0.4
21:31:05.386,116.173881,39.725890,NAVIGATING,,45.2,45.2,0.3
21:31:06.387,116.173880,39.725890,NAVIGATING,,45.2,45.2,0.2
21:31:07.389,116.173880,39.725891,NAVIGATING,,45.2,45.2,0.1
21:31:08.391,116.173880,39.725891,NAVIGATING,,45.1,45.1,0.1
21:31:09.393,116.173880,39.725890,NAVIGATING,,45.2,45.2,0.1
21:31:10.395,116.173879,39.725890,NAVIGATING,,45.2,45.2,0.2
21:31:11.397,116.173879,39.725890,NAVIGATING,,45.2,45.2,0.2
21:31:12.399,116.173879,39.725890,NAVIGATING,,45.2,45.2,0.2
21:31:13.401,116.173879,39.725889,NAVIGATING,,45.3,45.3,0.3
21:31:14.404,116.173879,39.725889,NAVIGATING,,45.3,45.3,0.3
21:31:15.407,116.173879,39.725888,NAVIGATING,,45.4,45.4,0.2
21:31:16.408,116.173879,39.725888,NAVIGATING,,45.4,45.4,0.3
21:31:17.410,116.173879,39.725887,NAVIGATING,,45.5,45.5,0.2
21:31:18.412,116.173879,39.725887,NAVIGATING,,45.5,45.5,0.2
21:31:19.414,116.173879,39.725886,NAVIGATING,,45.6,45.6,0.2
21:31:20.416,116.173879,39.725886,NAVIGATING,,45.6,45.6,0.2
21:31:21.417,116.173879,39.725885,NAVIGATING,,45.7,45.7,0.1
21:31:22.420,116.173879,39.725885,NAVIGATING,,45.7,45.7,0.1
21:31:23.422,116.173879,39.725885,NAVIGATING,,45.8,45.8,0.0
21:31:24.425,116.173878,39.725885,NAVIGATING,,45.8,45.8,0.1
21:31:25.427,116.173878,39.725884,NAVIGATING,,45.8,45.8,0.1
21:31:26.428,116.173878,39.725884,NAVIGATING,,45.8,45.8,0.1
21:31:27.430,116.173878,39.725885,NAVIGATING,,45.8,45.8,0.2
21:31:28.433,116.173878,39.725885,NAVIGATING,,45.7,45.7,0.2
21:31:29.435,116.173877,39.725885,NAVIGATING,,45.7,45.7,0.2
21:31:30.437,116.173877,39.725885,NAVIGATING,,45.7,45.7,0.2
21:31:31.439,116.173876,39.725885,NAVIGATING,,45.7,45.7,0.2
21:31:32.446,116.173876,39.725885,NAVIGATING,,45.6,45.6,0.3
21:31:33.448,116.173876,39.725886,NAVIGATING,,45.6,45.6,0.3
21:31:34.450,116.173875,39.725886,NAVIGATING,,45.5,45.5,0.3
21:31:35.452,116.173875,39.725887,NAVIGATING,,45.5,45.5,0.3
21:31:36.454,116.173874,39.725887,NAVIGATING,,45.4,45.4,0.4
21:31:37.456,116.173874,39.725888,NAVIGATING,,45.3,45.3,0.4
21:31:38.460,116.173874,39.725889,NAVIGATING,,45.2,45.2,0.4
21:31:39.461,116.173873,39.725890,NAVIGATING,,45.1,45.1,0.4
21:31:40.462,116.173873,39.725891,NAVIGATING,,45.0,45.0,0.5
21:31:41.464,116.173873,39.725892,NAVIGATING,,44.9,44.9,0.4
21:31:42.466,116.173873,39.725893,NAVIGATING,,44.8,44.8,0.4
21:31:43.468,116.173872,39.725894,NAVIGATING,,44.6,44.6,0.3
21:31:44.470,116.173872,39.725895,NAVIGATING,,44.5,44.5,0.3
21:31:45.478,116.173872,39.725896,NAVIGATING,,44.4,44.4,0.2
21:31:46.480,116.173871,39.725897,NAVIGATING,,44.3,44.3,0.0
21:31:47.482,116.173871,39.725897,NAVIGATING,,44.3,44.3,0.0
21:31:48.484,116.173871,39.725897,NAVIGATING,,44.2,44.2,0.0
21:31:49.486,116.173871,39.725898,NAVIGATING,,44.1,44.1,0.1
21:31:50.488,116.173871,39.725899,NAVIGATING,,44.1,44.1,0.1
21:31:51.490,116.173871,39.725899,NAVIGATING,,44.1,44.1,0.1
21:31:52.492,116.173871,39.725899,NAVIGATING,,44.1,44.1,0.2
21:31:53.495,116.173870,39.725899,NAVIGATING,,44.0,44.0,0.2
21:31:54.497,116.173870,39.725899,NAVIGATING,,44.0,44.0,0.2
21:31:55.498,116.173870,39.725899,NAVIGATING,,44.0,44.0,0.2
21:31:56.502,116.173870,39.725900,NAVIGATING,,44.0,44.0,0.2
21:31:57.505,116.173870,39.725900,NAVIGATING,,44.0,44.0,0.2
21:31:58.506,116.173869,39.725900,NAVIGATING,,44.0,44.0,0.2
21:31:59.508,116.173869,39.725900,NAVIGATING,,44.0,44.0,0.2
21:32:00.509,116.173869,39.725900,NAVIGATING,,44.0,44.0,0.2
21:32:01.511,116.173869,39.725900,NAVIGATING,,44.0,44.0,0.2
21:32:02.512,116.173868,39.725899,NAVIGATING,,44.0,44.0,0.2
21:32:03.514,116.173868,39.725899,NAVIGATING,,44.0,44.0,0.2
21:32:04.516,116.173868,39.725899,NAVIGATING,,44.0,44.0,0.3
21:32:05.518,116.173867,39.725898,NAVIGATING,,44.1,44.1,0.3
21:32:06.520,116.173867,39.725898,NAVIGATING,,44.1,44.1,0.3
21:32:07.521,116.173866,39.725898,NAVIGATING,,44.1,44.1,0.3
21:32:08.522,116.173866,39.725897,NAVIGATING,,44.2,44.2,0.3
21:32:09.525,116.173866,39.725897,NAVIGATING,,44.2,44.2,0.4
21:32:10.526,116.173865,39.725896,NAVIGATING,,44.2,44.2,0.4
21:32:11.528,116.173865,39.725896,NAVIGATING,,44.3,44.3,0.3
21:32:12.531,116.173864,39.725895,NAVIGATING,,44.4,44.4,0.2
21:32:13.533,116.173864,39.725895,NAVIGATING,,44.4,44.4,0.1
21:32:14.536,116.173864,39.725895,NAVIGATING,,44.4,44.4,0.0
21:32:15.537,116.173863,39.725894,NAVIGATING,,44.4,44.4,0.1
21:32:16.539,116.173863,39.725894,NAVIGATING,,44.5,44.5,0.1
21:32:17.541,116.173863,39.725894,NAVIGATING,,44.5,44.5,0.1
21:32:18.544,116.173862,39.725893,NAVIGATING,,44.6,44.6,0.3
21:32:19.545,116.173862,39.725892,NAVIGATING,,44.6,44.6,0.3
21:32:20.548,116.173862,39.725891,NAVIGATING,,44.7,44.7,0.3
21:32:21.550,116.173862,39.725890,NAVIGATING,,44.8,44.8,0.4
21:32:22.552,116.173862,39.725889,NAVIGATING,,45.0,45.0,0.5
21:32:23.553,116.173862,39.725888,NAVIGATING,,45.2,45.2,0.6
21:32:24.556,116.173862,39.725886,NAVIGATING,,45.3,45.3,0.6
21:32:25.557,116.173862,39.725886,PLANNING,,,,0.6
21:32:26.559,116.173863,39.725883,IDLE,,,,0.6
21:32:27.561,116.173863,39.725882,IDLE,,,,0.5
21:32:28.563,116.173863,39.725880,IDLE,,,,0.4
21:32:29.567,116.173864,39.725879,IDLE,,,,0.4
21:32:30.568,116.173865,39.725877,IDLE,,,,0.4
21:32:31.570,116.173865,39.725876,IDLE,,,,0.4
21:32:32.572,116.173866,39.725874,IDLE,,,,0.3
21:32:33.575,116.173866,39.725873,IDLE,,,,0.3
21:32:34.576,116.173867,39.725872,IDLE,,,,0.2
21:32:35.578,116.173867,39.725871,IDLE,,,,0.1
21:32:36.580,116.173868,39.725870,IDLE,,,,0.2
21:32:37.581,116.173868,39.725870,IDLE,,,,0.3
21:32:38.583,116.173869,39.725869,IDLE,,,,0.4
21:32:39.585,116.173869,39.725869,IDLE,,,,0.4
21:32:40.585,116.173869,39.725869,IDLE,,,,0.5
21:32:41.587,116.173869,39.725869,IDLE,,,,0.5
21:32:42.589,116.173870,39.725869,IDLE,,,,0.6
21:32:43.591,116.173870,39.725869,PLANNING,,,,0.6
21:32:44.593,116.173870,39.725871,NAVIGATING,1,783.5,628.5,0.8
21:32:45.594,116.173870,39.725872,NAVIGATING,1,783.4,628.4,0.9
21:32:46.596,116.173869,39.725873,NAVIGATING,1,783.3,628.2,0.9
21:32:47.597,116.173869,39.725874,NAVIGATING,1,783.1,628.1,0.9
21:32:48.601,116.173869,39.725875,NAVIGATING,1,783.0,628.0,0.9
21:32:49.604,116.173868,39.725877,NAVIGATING,1,782.8,627.8,0.8
21:32:50.606,116.173868,39.725878,NAVIGATING,1,782.7,627.7,0.8
21:32:51.609,116.173868,39.725879,NAVIGATING,1,782.5,627.5,0.7
21:32:52.611,116.173867,39.725881,NAVIGATING,1,782.4,627.4,0.5
21:32:53.613,116.173867,39.725882,NAVIGATING,1,782.3,627.3,0.4
21:32:54.615,116.173867,39.725882,NAVIGATING,1,782.2,627.2,0.3
21:32:55.617,116.173867,39.725883,NAVIGATING,1,782.1,627.1,0.2
21:32:56.619,116.173866,39.725884,NAVIGATING,1,782.0,627.0,0.2
21:32:57.621,116.173866,39.725885,NAVIGATING,1,781.9,626.9,0.1
21:32:58.623,116.173866,39.725885,NAVIGATING,1,781.8,626.9,0.1
21:32:59.625,116.173865,39.725886,NAVIGATING,1,781.8,626.8,0.0
21:33:00.628,116.173865,39.725886,NAVIGATING,1,781.7,626.8,0.1
21:33:01.629,116.173865,39.725887,NAVIGATING,1,781.7,626.7,0.1
21:33:02.632,116.173865,39.725887,NAVIGATING,1,781.6,626.7,0.2
21:33:03.633,116.173865,39.725887,NAVIGATING,1,781.6,626.7,0.2
21:33:04.635,116.173864,39.725887,NAVIGATING,1,781.6,626.6,0.3
21:33:05.637,116.173864,39.725887,NAVIGATING,1,781.6,626.7,0.4
21:33:06.639,116.173864,39.725887,NAVIGATING,1,781.6,626.7,0.4
21:33:07.640,116.173864,39.725886,NAVIGATING,1,781.7,626.7,0.4
21:33:08.642,116.173864,39.725886,NAVIGATING,1,781.7,626.8,0.5
21:33:09.644,116.173865,39.725885,NAVIGATING,1,781.8,626.8,0.4
21:33:10.646,116.173865,39.725885,NAVIGATING,1,781.8,626.9,0.3
21:33:11.647,116.173865,39.725885,NAVIGATING,1,781.9,626.9,0.3
21:33:12.650,116.173865,39.725885,NAVIGATING,1,781.9,626.9,0.2
21:33:13.651,116.173866,39.725885,NAVIGATING,1,781.9,626.9,0.1
21:33:14.653,116.173866,39.725885,NAVIGATING,1,781.9,626.9,0.2
21:33:15.654,116.173866,39.725885,NAVIGATING,1,781.9,626.9,0.2
21:33:16.656,116.173867,39.725885,NAVIGATING,1,781.8,626.9,0.2
21:33:17.658,116.173867,39.725886,NAVIGATING,1,781.8,626.9,0.2
21:33:18.661,116.173868,39.725886,NAVIGATING,1,781.8,626.9,0.3
21:33:19.662,116.173868,39.725887,NAVIGATING,1,781.7,626.8,0.2
21:33:20.664,116.173868,39.725887,NAVIGATING,1,781.7,626.8,0.1
21:33:21.666,116.173869,39.725887,NAVIGATING,1,781.7,626.8,0.1
21:33:22.668,116.173869,39.725888,NAVIGATING,1,781.6,626.8,0.1
21:33:23.671,116.173869,39.725888,NAVIGATING,1,781.6,626.8,0.0
21:33:24.674,116.173869,39.725888,NAVIGATING,1,781.6,626.8,0.0
21:33:25.676,116.173869,39.725889,NAVIGATING,1,781.6,626.7,0.1
21:33:26.678,116.173869,39.725889,NAVIGATING,1,781.5,626.7,0.2
21:33:27.683,116.173869,39.725890,NAVIGATING,1,781.4,626.6,0.2
21:33:28.687,116.173870,39.725890,NAVIGATING,1,781.4,626.6,0.1
21:33:29.690,116.173870,39.725890,NAVIGATING,1,781.4,626.6,0.1
21:33:30.691,116.173870,39.725891,NAVIGATING,1,781.4,626.6,0.1
21:33:31.693,116.173870,39.725891,NAVIGATING,1,781.4,626.6,0.1
21:33:32.695,116.173871,39.725891,NAVIGATING,1,781.3,626.6,0.1
21:33:33.697,116.173871,39.725891,NAVIGATING,1,781.3,626.5,0.1
21:33:34.699,116.173872,39.725892,NAVIGATING,1,781.3,626.5,0.1
21:33:35.701,116.173872,39.725892,NAVIGATING,1,781.3,626.5,0.2
21:33:36.703,116.173873,39.725892,NAVIGATING,1,781.2,626.5,0.1
21:33:37.705,116.173873,39.725893,NAVIGATING,1,781.2,626.5,0.1
21:33:38.707,116.173873,39.725893,NAVIGATING,1,781.2,626.5,0.1
21:33:39.709,116.173874,39.725893,NAVIGATING,1,781.2,626.5,0.1
21:33:40.711,116.173874,39.725894,NAVIGATING,1,781.1,626.5,0.0
21:33:41.713,116.173875,39.725894,NAVIGATING,1,781.1,626.5,0.1
21:33:42.714,116.173875,39.725894,NAVIGATING,1,781.1,626.5,0.1
21:33:43.718,116.173876,39.725894,NAVIGATING,1,781.1,626.5,0.2
21:33:44.721,116.173876,39.725894,NAVIGATING,1,781.2,626.5,0.2
21:33:45.723,116.173877,39.725894,NAVIGATING,1,781.2,626.6,0.2
21:33:46.726,116.173877,39.725894,NAVIGATING,1,781.2,626.6,0.2
21:33:47.727,116.173878,39.725894,NAVIGATING,1,781.2,626.6,0.2
21:33:48.730,116.173878,39.725894,NAVIGATING,1,781.2,626.6,0.0
21:33:49.733,116.173878,39.725894,NAVIGATING,1,781.2,626.6,0.2
21:33:50.735,116.173879,39.725895,NAVIGATING,1,781.1,626.6,0.3
21:33:51.737,116.173879,39.725895,NAVIGATING,1,781.1,626.5,0.2
21:33:52.739,116.173879,39.725896,NAVIGATING,1,781.0,626.5,0.2
21:33:53.741,116.173879,39.725896,NAVIGATING,1,781.0,626.4,0.2
21:33:54.743,116.173879,39.725897,NAVIGATING,1,780.9,626.4,0.2
21:33:55.745,116.173879,39.725898,NAVIGATING,1,780.8,626.3,0.3
21:33:56.747,116.173879,39.725898,NAVIGATING,1,780.8,626.2,0.3
21:33:57.750,116.173879,39.725899,NAVIGATING,1,780.7,626.2,0.3
21:33:58.752,116.173878,39.725899,NAVIGATING,1,780.7,626.1,0.3
21:33:59.754,116.173878,39.725899,NAVIGATING,1,780.6,626.1,0.3
21:34:00.757,116.173878,39.725899,NAVIGATING,1,780.6,626.1,0.3
21:34:01.760,116.173877,39.725899,NAVIGATING,1,780.7,626.1,0.5
21:34:02.763,116.173877,39.725898,NAVIGATING,1,780.7,626.2,0.6
21:34:03.765,116.173877,39.725897,NAVIGATING,1,780.8,626.2,0.6
21:34:04.768,116.173877,39.725896,NAVIGATING,1,780.9,626.3,0.7
21:34:05.769,116.173877,39.725895,NAVIGATING,1,781.1,626.5,0.8
21:34:06.771,116.173877,39.725894,NAVIGATING,1,781.2,626.6,0.8
21:34:07.773,116.173878,39.725892,NAVIGATING,1,781.4,626.8,0.9
21:34:08.776,116.173878,39.725890,NAVIGATING,1,781.6,626.9,0.9
21:34:09.779,116.173878,39.725888,NAVIGATING,1,781.8,627.1,0.9
21:34:10.781,116.173878,39.725886,NAVIGATING,1,782.0,627.3,0.9
21:34:11.783,116.173879,39.725884,NAVIGATING,1,782.2,627.5,0.8
21:34:12.784,116.173879,39.725882,NAVIGATING,1,782.5,627.7,0.7
21:34:13.787,116.173880,39.725880,NAVIGATING,1,782.7,628.0,0.7
21:34:14.789,116.173880,39.725878,NAVIGATING,1,783.0,628.2,0.9
21:34:15.791,116.173881,39.725875,NAVIGATING,1,783.3,628.5,1.0
21:34:16.794,116.173881,39.725873,NAVIGATING,1,783.5,628.8,0.8
